auditStartTime,adminActionType,issueType,severity,description,location,indicatorCode,countryCode,detectedAt,additionalData
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.TLF.CACT.ZS/PRT,indicators/SL.TLF.CACT.ZS/series/PRT; countries/PRT/indicators/SL.TLF.CACT.ZS,SL.TLF.CACT.ZS,PRT,2025-09-13T23:51:24.967908,"{locations: [indicators/SL.TLF.CACT.ZS/series/PRT, countries/PRT/indicators/SL.TLF.CACT.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.TLF.CACT.ZS/SVK,indicators/SL.TLF.CACT.ZS/series/SVK; countries/SVK/indicators/SL.TLF.CACT.ZS,SL.TLF.CACT.ZS,SVK,2025-09-13T23:51:24.967945,"{locations: [indicators/SL.TLF.CACT.ZS/series/SVK, countries/SVK/indicators/SL.TLF.CACT.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.TLF.CACT.ZS/SVN,indicators/SL.TLF.CACT.ZS/series/SVN; countries/SVN/indicators/SL.TLF.CACT.ZS,SL.TLF.CACT.ZS,SVN,2025-09-13T23:51:24.967986,"{locations: [indicators/SL.TLF.CACT.ZS/series/SVN, countries/SVN/indicators/SL.TLF.CACT.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.TLF.CACT.ZS/SWE,indicators/SL.TLF.CACT.ZS/series/SWE; countries/SWE/indicators/SL.TLF.CACT.ZS,SL.TLF.CACT.ZS,SWE,2025-09-13T23:51:24.968023,"{locations: [indicators/SL.TLF.CACT.ZS/series/SWE, countries/SWE/indicators/SL.TLF.CACT.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.TLF.CACT.ZS/TUR,indicators/SL.TLF.CACT.ZS/series/TUR; countries/TUR/indicators/SL.TLF.CACT.ZS,SL.TLF.CACT.ZS,TUR,2025-09-13T23:51:24.968322,"{locations: [indicators/SL.TLF.CACT.ZS/series/TUR, countries/TUR/indicators/SL.TLF.CACT.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.TLF.CACT.ZS/USA,indicators/SL.TLF.CACT.ZS/series/USA; countries/USA/indicators/SL.TLF.CACT.ZS,SL.TLF.CACT.ZS,USA,2025-09-13T23:51:24.968368,"{locations: [indicators/SL.TLF.CACT.ZS/series/USA, countries/USA/indicators/SL.TLF.CACT.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/AUS,indicators/SL.UEM.TOTL.ZS/series/AUS; countries/AUS/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,AUS,2025-09-13T23:51:24.968405,"{locations: [indicators/SL.UEM.TOTL.ZS/series/AUS, countries/AUS/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/AUT,indicators/SL.UEM.TOTL.ZS/series/AUT; countries/AUT/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,AUT,2025-09-13T23:51:24.968441,"{locations: [indicators/SL.UEM.TOTL.ZS/series/AUT, countries/AUT/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/BEL,indicators/SL.UEM.TOTL.ZS/series/BEL; countries/BEL/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,BEL,2025-09-13T23:51:24.968477,"{locations: [indicators/SL.UEM.TOTL.ZS/series/BEL, countries/BEL/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/CAN,indicators/SL.UEM.TOTL.ZS/series/CAN; countries/CAN/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,CAN,2025-09-13T23:51:24.968515,"{locations: [indicators/SL.UEM.TOTL.ZS/series/CAN, countries/CAN/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/CHE,indicators/SL.UEM.TOTL.ZS/series/CHE; countries/CHE/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,CHE,2025-09-13T23:51:24.968552,"{locations: [indicators/SL.UEM.TOTL.ZS/series/CHE, countries/CHE/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/CHL,indicators/SL.UEM.TOTL.ZS/series/CHL; countries/CHL/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,CHL,2025-09-13T23:51:24.968588,"{locations: [indicators/SL.UEM.TOTL.ZS/series/CHL, countries/CHL/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/COL,indicators/SL.UEM.TOTL.ZS/series/COL; countries/COL/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,COL,2025-09-13T23:51:24.968637,"{locations: [indicators/SL.UEM.TOTL.ZS/series/COL, countries/COL/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/CRI,indicators/SL.UEM.TOTL.ZS/series/CRI; countries/CRI/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,CRI,2025-09-13T23:51:24.968702,"{locations: [indicators/SL.UEM.TOTL.ZS/series/CRI, countries/CRI/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/CZE,indicators/SL.UEM.TOTL.ZS/series/CZE; countries/CZE/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,CZE,2025-09-13T23:51:24.968753,"{locations: [indicators/SL.UEM.TOTL.ZS/series/CZE, countries/CZE/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/DEU,indicators/SL.UEM.TOTL.ZS/series/DEU; countries/DEU/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,DEU,2025-09-13T23:51:24.968794,"{locations: [indicators/SL.UEM.TOTL.ZS/series/DEU, countries/DEU/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/DNK,indicators/SL.UEM.TOTL.ZS/series/DNK; countries/DNK/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,DNK,2025-09-13T23:51:24.968831,"{locations: [indicators/SL.UEM.TOTL.ZS/series/DNK, countries/DNK/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/ESP,indicators/SL.UEM.TOTL.ZS/series/ESP; countries/ESP/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,ESP,2025-09-13T23:51:24.968867,"{locations: [indicators/SL.UEM.TOTL.ZS/series/ESP, countries/ESP/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/EST,indicators/SL.UEM.TOTL.ZS/series/EST; countries/EST/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,EST,2025-09-13T23:51:24.968903,"{locations: [indicators/SL.UEM.TOTL.ZS/series/EST, countries/EST/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/FIN,indicators/SL.UEM.TOTL.ZS/series/FIN; countries/FIN/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,FIN,2025-09-13T23:51:24.968940,"{locations: [indicators/SL.UEM.TOTL.ZS/series/FIN, countries/FIN/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/FRA,indicators/SL.UEM.TOTL.ZS/series/FRA; countries/FRA/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,FRA,2025-09-13T23:51:24.968976,"{locations: [indicators/SL.UEM.TOTL.ZS/series/FRA, countries/FRA/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/GBR,indicators/SL.UEM.TOTL.ZS/series/GBR; countries/GBR/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,GBR,2025-09-13T23:51:24.969018,"{locations: [indicators/SL.UEM.TOTL.ZS/series/GBR, countries/GBR/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/GRC,indicators/SL.UEM.TOTL.ZS/series/GRC; countries/GRC/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,GRC,2025-09-13T23:51:24.969065,"{locations: [indicators/SL.UEM.TOTL.ZS/series/GRC, countries/GRC/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/HUN,indicators/SL.UEM.TOTL.ZS/series/HUN; countries/HUN/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,HUN,2025-09-13T23:51:24.969102,"{locations: [indicators/SL.UEM.TOTL.ZS/series/HUN, countries/HUN/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/IRL,indicators/SL.UEM.TOTL.ZS/series/IRL; countries/IRL/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,IRL,2025-09-13T23:51:24.969139,"{locations: [indicators/SL.UEM.TOTL.ZS/series/IRL, countries/IRL/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/ISL,indicators/SL.UEM.TOTL.ZS/series/ISL; countries/ISL/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,ISL,2025-09-13T23:51:24.969174,"{locations: [indicators/SL.UEM.TOTL.ZS/series/ISL, countries/ISL/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/ISR,indicators/SL.UEM.TOTL.ZS/series/ISR; countries/ISR/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,ISR,2025-09-13T23:51:24.969210,"{locations: [indicators/SL.UEM.TOTL.ZS/series/ISR, countries/ISR/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/ITA,indicators/SL.UEM.TOTL.ZS/series/ITA; countries/ITA/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,ITA,2025-09-13T23:51:24.969246,"{locations: [indicators/SL.UEM.TOTL.ZS/series/ITA, countries/ITA/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/JPN,indicators/SL.UEM.TOTL.ZS/series/JPN; countries/JPN/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,JPN,2025-09-13T23:51:24.969283,"{locations: [indicators/SL.UEM.TOTL.ZS/series/JPN, countries/JPN/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/KOR,indicators/SL.UEM.TOTL.ZS/series/KOR; countries/KOR/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,KOR,2025-09-13T23:51:24.969322,"{locations: [indicators/SL.UEM.TOTL.ZS/series/KOR, countries/KOR/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/LTU,indicators/SL.UEM.TOTL.ZS/series/LTU; countries/LTU/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,LTU,2025-09-13T23:51:24.969359,"{locations: [indicators/SL.UEM.TOTL.ZS/series/LTU, countries/LTU/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/LUX,indicators/SL.UEM.TOTL.ZS/series/LUX; countries/LUX/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,LUX,2025-09-13T23:51:24.969397,"{locations: [indicators/SL.UEM.TOTL.ZS/series/LUX, countries/LUX/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/LVA,indicators/SL.UEM.TOTL.ZS/series/LVA; countries/LVA/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,LVA,2025-09-13T23:51:24.969435,"{locations: [indicators/SL.UEM.TOTL.ZS/series/LVA, countries/LVA/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/MEX,indicators/SL.UEM.TOTL.ZS/series/MEX; countries/MEX/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,MEX,2025-09-13T23:51:24.969472,"{locations: [indicators/SL.UEM.TOTL.ZS/series/MEX, countries/MEX/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/NLD,indicators/SL.UEM.TOTL.ZS/series/NLD; countries/NLD/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,NLD,2025-09-13T23:51:24.969510,"{locations: [indicators/SL.UEM.TOTL.ZS/series/NLD, countries/NLD/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/NOR,indicators/SL.UEM.TOTL.ZS/series/NOR; countries/NOR/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,NOR,2025-09-13T23:51:24.969547,"{locations: [indicators/SL.UEM.TOTL.ZS/series/NOR, countries/NOR/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/NZL,indicators/SL.UEM.TOTL.ZS/series/NZL; countries/NZL/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,NZL,2025-09-13T23:51:24.969589,"{locations: [indicators/SL.UEM.TOTL.ZS/series/NZL, countries/NZL/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/POL,indicators/SL.UEM.TOTL.ZS/series/POL; countries/POL/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,POL,2025-09-13T23:51:24.969631,"{locations: [indicators/SL.UEM.TOTL.ZS/series/POL, countries/POL/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/PRT,indicators/SL.UEM.TOTL.ZS/series/PRT; countries/PRT/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,PRT,2025-09-13T23:51:24.969667,"{locations: [indicators/SL.UEM.TOTL.ZS/series/PRT, countries/PRT/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/SVK,indicators/SL.UEM.TOTL.ZS/series/SVK; countries/SVK/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,SVK,2025-09-13T23:51:24.969707,"{locations: [indicators/SL.UEM.TOTL.ZS/series/SVK, countries/SVK/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/SVN,indicators/SL.UEM.TOTL.ZS/series/SVN; countries/SVN/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,SVN,2025-09-13T23:51:24.969776,"{locations: [indicators/SL.UEM.TOTL.ZS/series/SVN, countries/SVN/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/SWE,indicators/SL.UEM.TOTL.ZS/series/SWE; countries/SWE/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,SWE,2025-09-13T23:51:24.969808,"{locations: [indicators/SL.UEM.TOTL.ZS/series/SWE, countries/SWE/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/TUR,indicators/SL.UEM.TOTL.ZS/series/TUR; countries/TUR/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,TUR,2025-09-13T23:51:24.969842,"{locations: [indicators/SL.UEM.TOTL.ZS/series/TUR, countries/TUR/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: SL.UEM.TOTL.ZS/USA,indicators/SL.UEM.TOTL.ZS/series/USA; countries/USA/indicators/SL.UEM.TOTL.ZS,SL.UEM.TOTL.ZS,USA,2025-09-13T23:51:24.969875,"{locations: [indicators/SL.UEM.TOTL.ZS/series/USA, countries/USA/indicators/SL.UEM.TOTL.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/AUS,BN.CAB.XOKA.GD.ZS,AUS,2025-09-13T23:51:48.221912,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: AUS}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/AUT,BN.CAB.XOKA.GD.ZS,AUT,2025-09-13T23:51:48.222341,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: AUT}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/BEL,BN.CAB.XOKA.GD.ZS,BEL,2025-09-13T23:51:48.222367,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: BEL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/CAN,BN.CAB.XOKA.GD.ZS,CAN,2025-09-13T23:51:48.222386,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: CAN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/CHE,BN.CAB.XOKA.GD.ZS,CHE,2025-09-13T23:51:48.222402,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: CHE}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/CHL,BN.CAB.XOKA.GD.ZS,CHL,2025-09-13T23:51:48.222436,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: CHL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/COL,BN.CAB.XOKA.GD.ZS,COL,2025-09-13T23:51:48.222460,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: COL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/CRI,BN.CAB.XOKA.GD.ZS,CRI,2025-09-13T23:51:48.222478,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: CRI}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/CZE,BN.CAB.XOKA.GD.ZS,CZE,2025-09-13T23:51:48.222495,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: CZE}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/DEU,BN.CAB.XOKA.GD.ZS,DEU,2025-09-13T23:51:48.222511,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: DEU}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/DNK,BN.CAB.XOKA.GD.ZS,DNK,2025-09-13T23:51:48.222530,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: DNK}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ESP,BN.CAB.XOKA.GD.ZS,ESP,2025-09-13T23:51:48.222563,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ESP}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/EST,BN.CAB.XOKA.GD.ZS,EST,2025-09-13T23:51:48.222593,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: EST}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/FIN,BN.CAB.XOKA.GD.ZS,FIN,2025-09-13T23:51:48.222615,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: FIN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/FRA,BN.CAB.XOKA.GD.ZS,FRA,2025-09-13T23:51:48.222633,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: FRA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/GBR,BN.CAB.XOKA.GD.ZS,GBR,2025-09-13T23:51:48.222649,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: GBR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/GRC,BN.CAB.XOKA.GD.ZS,GRC,2025-09-13T23:51:48.222670,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: GRC}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/HUN,BN.CAB.XOKA.GD.ZS,HUN,2025-09-13T23:51:48.222689,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: HUN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/IRL,BN.CAB.XOKA.GD.ZS,IRL,2025-09-13T23:51:48.222705,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: IRL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ISL,BN.CAB.XOKA.GD.ZS,ISL,2025-09-13T23:51:48.222724,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ISL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ISR,BN.CAB.XOKA.GD.ZS,ISR,2025-09-13T23:51:48.222742,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ISR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ITA,BN.CAB.XOKA.GD.ZS,ITA,2025-09-13T23:51:48.222761,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ITA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/JPN,BN.CAB.XOKA.GD.ZS,JPN,2025-09-13T23:51:48.222778,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: JPN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/KOR,BN.CAB.XOKA.GD.ZS,KOR,2025-09-13T23:51:48.222794,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: KOR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/LTU,BN.CAB.XOKA.GD.ZS,LTU,2025-09-13T23:51:48.222812,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: LTU}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/LUX,BN.CAB.XOKA.GD.ZS,LUX,2025-09-13T23:51:48.222829,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: LUX}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/LVA,BN.CAB.XOKA.GD.ZS,LVA,2025-09-13T23:51:48.222847,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: LVA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/MEX,BN.CAB.XOKA.GD.ZS,MEX,2025-09-13T23:51:48.222865,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: MEX}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/NLD,BN.CAB.XOKA.GD.ZS,NLD,2025-09-13T23:51:48.222882,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: NLD}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/NOR,BN.CAB.XOKA.GD.ZS,NOR,2025-09-13T23:51:48.222900,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: NOR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/NZL,BN.CAB.XOKA.GD.ZS,NZL,2025-09-13T23:51:48.222915,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: NZL}"
