auditStartTime,adminActionType,issueType,severity,description,location,indicatorCode,countryCode,detectedAt,additionalData
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/COL,BN.CAB.XOKA.GD.ZS,COL,2025-09-14T15:45:53.750552,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: COL, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/COL,BN.CAB.XOKA.GD.ZS,COL,2025-09-14T15:45:53.750572,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: COL, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/CRI,BN.CAB.XOKA.GD.ZS,CRI,2025-09-14T15:45:53.750591,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: CRI, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/CRI,BN.CAB.XOKA.GD.ZS,CRI,2025-09-14T15:45:53.750613,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: CRI, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/CZE,BN.CAB.XOKA.GD.ZS,CZE,2025-09-14T15:45:53.750634,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: CZE, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/CZE,BN.CAB.XOKA.GD.ZS,CZE,2025-09-14T15:45:53.750658,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: CZE, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/DEU,BN.CAB.XOKA.GD.ZS,DEU,2025-09-14T15:45:53.750677,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: DEU, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/DEU,BN.CAB.XOKA.GD.ZS,DEU,2025-09-14T15:45:53.750703,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: DEU, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/DNK,BN.CAB.XOKA.GD.ZS,DNK,2025-09-14T15:45:53.750721,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: DNK, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/DNK,BN.CAB.XOKA.GD.ZS,DNK,2025-09-14T15:45:53.750738,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: DNK, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ESP,BN.CAB.XOKA.GD.ZS,ESP,2025-09-14T15:45:53.750754,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ESP, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ESP,BN.CAB.XOKA.GD.ZS,ESP,2025-09-14T15:45:53.750771,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ESP, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/EST,BN.CAB.XOKA.GD.ZS,EST,2025-09-14T15:45:53.750789,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: EST, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/EST,BN.CAB.XOKA.GD.ZS,EST,2025-09-14T15:45:53.750807,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: EST, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/FIN,BN.CAB.XOKA.GD.ZS,FIN,2025-09-14T15:45:53.750830,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: FIN, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/FIN,BN.CAB.XOKA.GD.ZS,FIN,2025-09-14T15:45:53.750860,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: FIN, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/FRA,BN.CAB.XOKA.GD.ZS,FRA,2025-09-14T15:45:53.750880,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: FRA, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/FRA,BN.CAB.XOKA.GD.ZS,FRA,2025-09-14T15:45:53.750899,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: FRA, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/GBR,BN.CAB.XOKA.GD.ZS,GBR,2025-09-14T15:45:53.750917,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: GBR, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/GBR,BN.CAB.XOKA.GD.ZS,GBR,2025-09-14T15:45:53.750935,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: GBR, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/GRC,BN.CAB.XOKA.GD.ZS,GRC,2025-09-14T15:45:53.750953,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: GRC, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/GRC,BN.CAB.XOKA.GD.ZS,GRC,2025-09-14T15:45:53.750976,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: GRC, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/HUN,BN.CAB.XOKA.GD.ZS,HUN,2025-09-14T15:45:53.750993,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: HUN, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/HUN,BN.CAB.XOKA.GD.ZS,HUN,2025-09-14T15:45:53.751010,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: HUN, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/IRL,BN.CAB.XOKA.GD.ZS,IRL,2025-09-14T15:45:53.751028,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: IRL, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/IRL,BN.CAB.XOKA.GD.ZS,IRL,2025-09-14T15:45:53.751047,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: IRL, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ISL,BN.CAB.XOKA.GD.ZS,ISL,2025-09-14T15:45:53.751067,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ISL, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ISL,BN.CAB.XOKA.GD.ZS,ISL,2025-09-14T15:45:53.751086,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ISL, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ISR,BN.CAB.XOKA.GD.ZS,ISR,2025-09-14T15:45:53.751103,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ISR, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ISR,BN.CAB.XOKA.GD.ZS,ISR,2025-09-14T15:45:53.751120,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ISR, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ITA,BN.CAB.XOKA.GD.ZS,ITA,2025-09-14T15:45:53.751136,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ITA, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/ITA,BN.CAB.XOKA.GD.ZS,ITA,2025-09-14T15:45:53.751150,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: ITA, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/JPN,BN.CAB.XOKA.GD.ZS,JPN,2025-09-14T15:45:53.751170,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: JPN, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/JPN,BN.CAB.XOKA.GD.ZS,JPN,2025-09-14T15:45:53.751190,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: JPN, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/KOR,BN.CAB.XOKA.GD.ZS,KOR,2025-09-14T15:45:53.751209,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: KOR, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/KOR,BN.CAB.XOKA.GD.ZS,KOR,2025-09-14T15:45:53.751228,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: KOR, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/LTU,BN.CAB.XOKA.GD.ZS,LTU,2025-09-14T15:45:53.751250,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: LTU, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/LTU,BN.CAB.XOKA.GD.ZS,LTU,2025-09-14T15:45:53.751274,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: LTU, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/LUX,BN.CAB.XOKA.GD.ZS,LUX,2025-09-14T15:45:53.751292,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: LUX, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/LUX,BN.CAB.XOKA.GD.ZS,LUX,2025-09-14T15:45:53.751309,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: LUX, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/LVA,BN.CAB.XOKA.GD.ZS,LVA,2025-09-14T15:45:53.751331,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: LVA, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/LVA,BN.CAB.XOKA.GD.ZS,LVA,2025-09-14T15:45:53.751350,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: LVA, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/MEX,BN.CAB.XOKA.GD.ZS,MEX,2025-09-14T15:45:53.751369,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: MEX, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/MEX,BN.CAB.XOKA.GD.ZS,MEX,2025-09-14T15:45:53.751393,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: MEX, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/NLD,BN.CAB.XOKA.GD.ZS,NLD,2025-09-14T15:45:53.751411,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: NLD, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/NLD,BN.CAB.XOKA.GD.ZS,NLD,2025-09-14T15:45:53.751432,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: NLD, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/NOR,BN.CAB.XOKA.GD.ZS,NOR,2025-09-14T15:45:53.751451,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: NOR, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/NOR,BN.CAB.XOKA.GD.ZS,NOR,2025-09-14T15:45:53.751471,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: NOR, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/NZL,BN.CAB.XOKA.GD.ZS,NZL,2025-09-14T15:45:53.751488,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: NZL, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/NZL,BN.CAB.XOKA.GD.ZS,NZL,2025-09-14T15:45:53.751511,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: NZL, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/POL,BN.CAB.XOKA.GD.ZS,POL,2025-09-14T15:45:53.751548,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: POL, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/POL,BN.CAB.XOKA.GD.ZS,POL,2025-09-14T15:45:53.751567,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: POL, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/PRT,BN.CAB.XOKA.GD.ZS,PRT,2025-09-14T15:45:53.751585,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: PRT, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/PRT,BN.CAB.XOKA.GD.ZS,PRT,2025-09-14T15:45:53.751600,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: PRT, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/SVK,BN.CAB.XOKA.GD.ZS,SVK,2025-09-14T15:45:53.751616,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: SVK, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/SVK,BN.CAB.XOKA.GD.ZS,SVK,2025-09-14T15:45:53.751630,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: SVK, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/SVN,BN.CAB.XOKA.GD.ZS,SVN,2025-09-14T15:45:53.751645,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: SVN, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/SVN,BN.CAB.XOKA.GD.ZS,SVN,2025-09-14T15:45:53.751663,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: SVN, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/SWE,BN.CAB.XOKA.GD.ZS,SWE,2025-09-14T15:45:53.751680,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: SWE, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/SWE,BN.CAB.XOKA.GD.ZS,SWE,2025-09-14T15:45:53.751696,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: SWE, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/TUR,BN.CAB.XOKA.GD.ZS,TUR,2025-09-14T15:45:53.751713,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: TUR, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/TUR,BN.CAB.XOKA.GD.ZS,TUR,2025-09-14T15:45:53.751727,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: TUR, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/USA,BN.CAB.XOKA.GD.ZS,USA,2025-09-14T15:45:53.751742,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: USA, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/BN.CAB.XOKA.GD.ZS/series/USA,BN.CAB.XOKA.GD.ZS,USA,2025-09-14T15:45:53.751758,"{indicatorCode: BN.CAB.XOKA.GD.ZS, countryCode: USA, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/AUS,EG.FEC.RNEW.ZS,AUS,2025-09-14T15:45:53.751773,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: AUS, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/AUS,EG.FEC.RNEW.ZS,AUS,2025-09-14T15:45:53.751790,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: AUS, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/AUT,EG.FEC.RNEW.ZS,AUT,2025-09-14T15:45:53.751806,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: AUT, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/AUT,EG.FEC.RNEW.ZS,AUT,2025-09-14T15:45:53.751821,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: AUT, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/BEL,EG.FEC.RNEW.ZS,BEL,2025-09-14T15:45:53.751837,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: BEL, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/BEL,EG.FEC.RNEW.ZS,BEL,2025-09-14T15:45:53.751851,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: BEL, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/CAN,EG.FEC.RNEW.ZS,CAN,2025-09-14T15:45:53.751866,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CAN, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/CAN,EG.FEC.RNEW.ZS,CAN,2025-09-14T15:45:53.751881,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CAN, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/CHE,EG.FEC.RNEW.ZS,CHE,2025-09-14T15:45:53.751896,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CHE, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/CHE,EG.FEC.RNEW.ZS,CHE,2025-09-14T15:45:53.751911,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CHE, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/CHL,EG.FEC.RNEW.ZS,CHL,2025-09-14T15:45:53.751925,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CHL, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/CHL,EG.FEC.RNEW.ZS,CHL,2025-09-14T15:45:53.751939,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CHL, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/COL,EG.FEC.RNEW.ZS,COL,2025-09-14T15:45:53.751955,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: COL, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/COL,EG.FEC.RNEW.ZS,COL,2025-09-14T15:45:53.751971,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: COL, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/CRI,EG.FEC.RNEW.ZS,CRI,2025-09-14T15:45:53.751986,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CRI, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/CRI,EG.FEC.RNEW.ZS,CRI,2025-09-14T15:45:53.752004,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CRI, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/CZE,EG.FEC.RNEW.ZS,CZE,2025-09-14T15:45:53.752022,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CZE, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/CZE,EG.FEC.RNEW.ZS,CZE,2025-09-14T15:45:53.752037,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: CZE, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/DEU,EG.FEC.RNEW.ZS,DEU,2025-09-14T15:45:53.752053,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: DEU, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/DEU,EG.FEC.RNEW.ZS,DEU,2025-09-14T15:45:53.752067,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: DEU, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/DNK,EG.FEC.RNEW.ZS,DNK,2025-09-14T15:45:53.752083,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: DNK, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/DNK,EG.FEC.RNEW.ZS,DNK,2025-09-14T15:45:53.752097,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: DNK, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/ESP,EG.FEC.RNEW.ZS,ESP,2025-09-14T15:45:53.752112,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: ESP, fieldName: lastUpdated}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,metadata DÜ },indicators/EG.FEC.RNEW.ZS/series/ESP,EG.FEC.RNEW.ZS,ESP,2025-09-14T15:45:53.752129,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: ESP, fieldName: metadata}"
2025-09-14T15:45:03.024532,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/EG.FEC.RNEW.ZS/series/EST,EG.FEC.RNEW.ZS,EST,2025-09-14T15:45:53.752144,"{indicatorCode: EG.FEC.RNEW.ZS, countryCode: EST, fieldName: lastUpdated}"
